num_agent: 1000 algorithm: GREEDY trans_suc_rate: 0.9 num_episode: 100 num_state: 11 rewards: [0, 1, 0.9, 0.8, 0.7, 0.6, 0.5, 0.4, 0.3, 0.2, 0.1] density: [1.0, 0.02, 0.1, 0.5, 0.01, 0.04, 0.3, 0.2, 0.01, 0.1, 0.2] drop_ratio: 0.5 add_ratio: 1.0
0,318.3,411
1,660.7,831
2,986.4,1265
3,1326.7,1696
4,1643.2,2158
5,1958.0,2596
6,2300.0,3015
7,2638.8,3433
8,2981.4,3850
9,3308.2,4273
10,3658.8,4654
11,3994.1,5068
12,4311.6,5510
13,4649.5,5921
14,4979.1,6350
15,5305.7,6772
16,5630.9,7218
17,5950.0,7656
18,6266.4,8110
19,6616.0,8504
20,6953.7,8929
21,7275.0,9377
22,7596.4,9821
23,7952.1,10226
24,8297.4,10624
25,8632.8,11043
26,8975.8,11446
27,9296.8,11884
28,9631.9,12313
29,9955.4,12743
30,10308.2,13127
31,10638.9,13574
32,10951.3,14029
33,11286.7,14461
34,11615.6,14884
35,11962.8,15289
36,12295.7,15708
37,12631.2,16127
38,12956.6,16570
39,13291.8,16985
40,13624.9,17421
41,13968.9,17829
42,14301.3,18258
43,14639.4,18681
44,14974.4,19092
45,15319.8,19502
46,15641.0,19948
47,15988.4,20343
48,16313.9,20776
49,16642.9,21195
50,16979.2,21609
51,17316.9,22027
52,17638.8,22464
53,17987.6,22878
54,18340.1,23288
55,18675.4,23709
56,19022.6,24109
57,19368.2,24535
58,19691.0,24984
59,20017.8,25412
60,20360.3,25828
61,20681.0,26265
62,21007.2,26694
63,21337.4,27127
64,21673.0,27554
65,22002.6,27992
66,22336.0,28425
67,22659.2,28856
68,22991.1,29292
69,23315.2,29723
70,23665.8,30120
71,23996.2,30530
72,24336.3,30943
73,24685.7,31335
74,25037.8,31727
75,25365.5,32150
76,25700.3,32567
77,26030.7,32998
78,26365.7,33426
79,26691.0,33854
80,27023.7,34281
81,27361.1,34692
82,27694.9,35108
83,28023.3,35533
84,28358.6,35972
85,28702.7,36367
86,29044.4,36761
87,29395.4,37165
88,29712.6,37587
89,30049.6,38006
90,30383.0,38430
91,30721.1,38831
92,31065.2,39245
93,31405.1,39651
94,31734.6,40075
95,32067.0,40498
96,32400.1,40930
97,32741.0,41351
98,33063.6,41778
