num_agent: 1000 algorithm: SCMDPBF trans_suc_rate: 0.9 num_episode: 100 num_state: 11 rewards: [0, 1, 0.9, 0.8, 0.7, 0.6, 0.5, 0.4, 0.3, 0.2, 0.1] density: [1.0, 0.02, 0.1, 0.5, 0.01, 0.04, 0.3, 0.2, 0.01, 0.1, 0.2] drop_ratio: 0.0 add_ratio: 1.0
0,649.9,0
1,1336.5,24
2,2022.0,49
3,2708.4,77
4,3397.1,96
5,4093.0,109
6,4774.0,138
7,5470.0,148
8,6155.3,168
9,6843.5,188
10,7537.1,205
11,8231.3,218
12,8907.1,250
13,9592.1,275
14,10274.5,311
15,10963.5,332
16,11652.5,350
17,12340.0,366
18,13030.6,384
19,13714.6,415
20,14404.0,433
21,15098.7,445
22,15790.5,456
23,16481.9,473
24,17169.4,499
25,17850.1,533
26,18530.6,564
27,19213.6,590
28,19906.8,603
29,20595.5,622
30,21266.3,662
31,21950.7,691
32,22641.4,710
33,23330.7,732
34,24021.6,749
35,24705.8,786
36,25396.2,804
37,26091.1,815
38,26786.2,828
39,27480.4,840
40,28163.3,862
41,28849.1,885
42,29541.9,903
43,30235.3,915
44,30921.7,932
45,31611.7,950
46,32300.0,968
47,32969.6,1014
48,33663.5,1026
49,34358.9,1039
50,35052.0,1057
51,35745.2,1066
52,36425.2,1093
53,37102.8,1131
54,37798.8,1140
55,38483.3,1164
56,39156.3,1203
57,39854.8,1212
58,40547.2,1231
59,41237.4,1254
60,41906.6,1300
61,42585.5,1345
62,43262.5,1378
63,43960.7,1388
64,44650.1,1406
65,45330.0,1446
66,46026.3,1459
67,46719.0,1479
68,47414.2,1491
69,48096.6,1530
70,48777.6,1560
71,49453.9,1598
72,50131.9,1628
73,50823.6,1639
74,51507.2,1668
75,52199.0,1686
76,52873.6,1722
77,53567.4,1736
78,54253.3,1760
79,54948.5,1776
80,55636.4,1798
81,56329.5,1813
82,57023.1,1829
83,57709.6,1852
84,58397.0,1879
85,59087.0,1898
86,59784.1,1906
87,60476.7,1918
88,61159.9,1947
89,61841.9,1976
90,62531.1,1998
91,63215.9,2024
92,63888.8,2063
93,64579.8,2080
94,65270.0,2097
95,65965.1,2110
96,66652.4,2129
97,67334.1,2158
98,68008.6,2190
